url,weekid,week_position,song,performer,songid,instance,previous_week_position,peak_position,weeks_on_chart,year,month,day,previous_peak_position,lyrics
http://www.billboard.com/charts/hot-100/1981-01-10,1/10/1981,69,WHAT CAN YOU GET A WOOKIEE FOR CHRISTMAS (WHEN HE ALREADY OWNS A COMB?),The Star Wars Intergalactic Droid Choir & Chorale,WHAT CAN YOU GET A WOOKIEE FOR CHRISTMAS (WHEN HE ALREADY OWNS A COMB?),1,69,69,6,Thu Jan 01 1981 00:00:00 GMT-0500 (hora estándar oriental),1,10,NaN,What can you get a wookie for christmas when he already owns a comb What can you get in a hurry for a furry kind of friend like that to take home Oh he doesn't need a tie clip and he doesn't use shaving foam so what can you get a wookie for christmas when he already owns a comb What can you get a wookie for christmas when he already owns a comb What can you get in a hurry for a furry kind of friend like that to take home No He'll never wear goulashes or a hat upon his furry dome so what can you get a wookie for christmas when he already owns a comb Let's give him love and understanding good will to men wrap it all up in bright colored ribbon and give it to him all over again that's what you get a wookie for christmas when he already owns a comb love and understanding good will to men wrap it all up in bright colored ribbon and give it to him all over again Oh that's what you get a wookie for christmas when he already owns a comb Let's give him love and understanding good will to men wrap it all up in bright colored ribbon and give it to him all over again that's what you get a wookie for christmas when he already owns a comb that's what you get a wookie for christmas when he already owns a comb
http://www.billboard.com/charts/hot-100/1981-01-10,1/10/1981,82,MERRY CHRISTMAS IN THE NFL,Willis The Guard & Vigorish,MERRY CHRISTMAS IN THE NFL,1,82,82,3,Thu Jan 01 1981 00:00:00 GMT-0500 (hora estándar oriental),1,10,NaN,Instrumental
http://www.billboard.com/charts/hot-100/1981-01-10,1/10/1981,31,SAME OLD LANG SYNE,Dan Fogelberg,SAME OLD LANG SYNE,1,37,9,18,Thu Jan 01 1981 00:00:00 GMT-0500 (hora estándar oriental),1,10,NaN,Met my old lover in the grocery store The snow was falling Christmas Eve I stood behind her in the frozen foods And I touched her on the sleeve She didn't recognize the face at first But then her eyes flew open wide She went to hug me and she spilled her purse And we laughed until we cried We took her groceries to the check out stand The food was totaled up and bagged We stood there lost in our embarrassment As the conversation lagged We went to have ourselves a drink or two But couldn't find an open bar We bought a six pack at the liquor store And we drank it in her car We drank a toast to innocence We drank a toast to now We tried to reach beyond the emptiness But neither one knew how She said she's married her an architect Who kept her warm and safe and dry She would have liked to say she loved the man But she didn't like to lie I said the years had been a friend to her And that her eyes were still as blue But in those eyes I wasn't sure if I saw Doubt or gratitude She said she saw me in the record stores And that I must be doing well I said the audience was heavenly But the traveling was Hell We drank a toast to innocence We drank a toast to now We tried to reach beyond the emptiness But neither one knew how We drank a toast to innocence We drank a toast to time Reliving in our eloquence Another Auld Lang Syne The beer was empty and our tongues were tired And running out of things to say She gave a kiss to me as I got out And I watched her drive away Just for a moment I was back at school And felt that old familiar pain And as I turned to make my way back home The snow turned into rain
http://www.billboard.com/charts/hot-100/1981-01-17,1/17/1981,91,WHAT CAN YOU GET A WOOKIEE FOR CHRISTMAS (WHEN HE ALREADY OWNS A COMB?),The Star Wars Intergalactic Droid Choir & Chorale,WHAT CAN YOU GET A WOOKIEE FOR CHRISTMAS (WHEN HE ALREADY OWNS A COMB?),1,69,69,6,Thu Jan 01 1981 00:00:00 GMT-0500 (hora estándar oriental),1,17,NaN,What can you get a wookie for christmas when he already owns a comb What can you get in a hurry for a furry kind of friend like that to take home Oh he doesn't need a tie clip and he doesn't use shaving foam so what can you get a wookie for christmas when he already owns a comb What can you get a wookie for christmas when he already owns a comb What can you get in a hurry for a furry kind of friend like that to take home No He'll never wear goulashes or a hat upon his furry dome so what can you get a wookie for christmas when he already owns a comb Let's give him love and understanding good will to men wrap it all up in bright colored ribbon and give it to him all over again that's what you get a wookie for christmas when he already owns a comb love and understanding good will to men wrap it all up in bright colored ribbon and give it to him all over again Oh that's what you get a wookie for christmas when he already owns a comb Let's give him love and understanding good will to men wrap it all up in bright colored ribbon and give it to him all over again that's what you get a wookie for christmas when he already owns a comb that's what you get a wookie for christmas when he already owns a comb
http://www.billboard.com/charts/hot-100/1981-01-17,1/17/1981,26,SAME OLD LANG SYNE,Dan Fogelberg,SAME OLD LANG SYNE,1,31,9,18,Thu Jan 01 1981 00:00:00 GMT-0500 (hora estándar oriental),1,17,NaN,Met my old lover in the grocery store The snow was falling Christmas Eve I stood behind her in the frozen foods And I touched her on the sleeve She didn't recognize the face at first But then her eyes flew open wide She went to hug me and she spilled her purse And we laughed until we cried We took her groceries to the check out stand The food was totaled up and bagged We stood there lost in our embarrassment As the conversation lagged We went to have ourselves a drink or two But couldn't find an open bar We bought a six pack at the liquor store And we drank it in her car We drank a toast to innocence We drank a toast to now We tried to reach beyond the emptiness But neither one knew how She said she's married her an architect Who kept her warm and safe and dry She would have liked to say she loved the man But she didn't like to lie I said the years had been a friend to her And that her eyes were still as blue But in those eyes I wasn't sure if I saw Doubt or gratitude She said she saw me in the record stores And that I must be doing well I said the audience was heavenly But the traveling was Hell We drank a toast to innocence We drank a toast to now We tried to reach beyond the emptiness But neither one knew how We drank a toast to innocence We drank a toast to time Reliving in our eloquence Another Auld Lang Syne The beer was empty and our tongues were tired And running out of things to say She gave a kiss to me as I got out And I watched her drive away Just for a moment I was back at school And felt that old familiar pain And as I turned to make my way back home The snow turned into rain
http://www.billboard.com/charts/hot-100/1981-01-24,1/24/1981,19,SAME OLD LANG SYNE,Dan Fogelberg,SAME OLD LANG SYNE,1,26,9,18,Thu Jan 01 1981 00:00:00 GMT-0500 (hora estándar oriental),1,24,NaN,Met my old lover in the grocery store The snow was falling Christmas Eve I stood behind her in the frozen foods And I touched her on the sleeve She didn't recognize the face at first But then her eyes flew open wide She went to hug me and she spilled her purse And we laughed until we cried We took her groceries to the check out stand The food was totaled up and bagged We stood there lost in our embarrassment As the conversation lagged We went to have ourselves a drink or two But couldn't find an open bar We bought a six pack at the liquor store And we drank it in her car We drank a toast to innocence We drank a toast to now We tried to reach beyond the emptiness But neither one knew how She said she's married her an architect Who kept her warm and safe and dry She would have liked to say she loved the man But she didn't like to lie I said the years had been a friend to her And that her eyes were still as blue But in those eyes I wasn't sure if I saw Doubt or gratitude She said she saw me in the record stores And that I must be doing well I said the audience was heavenly But the traveling was Hell We drank a toast to innocence We drank a toast to now We tried to reach beyond the emptiness But neither one knew how We drank a toast to innocence We drank a toast to time Reliving in our eloquence Another Auld Lang Syne The beer was empty and our tongues were tired And running out of things to say She gave a kiss to me as I got out And I watched her drive away Just for a moment I was back at school And felt that old familiar pain And as I turned to make my way back home The snow turned into rain
http://www.billboard.com/charts/hot-100/1981-01-31,1/31/1981,14,SAME OLD LANG SYNE,Dan Fogelberg,SAME OLD LANG SYNE,1,19,9,18,Thu Jan 01 1981 00:00:00 GMT-0500 (hora estándar oriental),1,31,NaN,Met my old lover in the grocery store The snow was falling Christmas Eve I stood behind her in the frozen foods And I touched her on the sleeve She didn't recognize the face at first But then her eyes flew open wide She went to hug me and she spilled her purse And we laughed until we cried We took her groceries to the check out stand The food was totaled up and bagged We stood there lost in our embarrassment As the conversation lagged We went to have ourselves a drink or two But couldn't find an open bar We bought a six pack at the liquor store And we drank it in her car We drank a toast to innocence We drank a toast to now We tried to reach beyond the emptiness But neither one knew how She said she's married her an architect Who kept her warm and safe and dry She would have liked to say she loved the man But she didn't like to lie I said the years had been a friend to her And that her eyes were still as blue But in those eyes I wasn't sure if I saw Doubt or gratitude She said she saw me in the record stores And that I must be doing well I said the audience was heavenly But the traveling was Hell We drank a toast to innocence We drank a toast to now We tried to reach beyond the emptiness But neither one knew how We drank a toast to innocence We drank a toast to time Reliving in our eloquence Another Auld Lang Syne The beer was empty and our tongues were tired And running out of things to say She gave a kiss to me as I got out And I watched her drive away Just for a moment I was back at school And felt that old familiar pain And as I turned to make my way back home The snow turned into rain
http://www.billboard.com/charts/hot-100/1984-12-22,12/22/1984,83,THE GREATEST GIFT OF ALL,Kenny Rogers,THE GREATEST GIFT OF ALL,1,NA,81,4,Sun Jan 01 1984 00:00:00 GMT-0500 (hora estándar oriental),12,22,NaN,Dawn is slowly breaking Our friends have all gone home You and I are waiting For Santa Clause to come There's a present by the tree Stockings on the wall And knowing you're in love with me Is the greatest gift of all The fire is slowly fading Chill is in the air All the gifts are waiting For children everywhere Throught the window I can see Snow begin to fall Knowing you're in love with me Is the greatest gift of all Just before I go to sleep I hear a church bell ring Merry Christmas everyone Is the song it sings So I say a silent prayer For creatures great and small Peace on Earth good will to men Is the greatest gift of all Peace on Earth good will to men Is the greatest gift of all
http://www.billboard.com/charts/hot-100/1984-12-22,12/22/1984,65,DO THEY KNOW IT'S CHRISTMAS?,Band-Aid,DO THEY KNOW IT'S CHRISTMAS?,1,NA,13,9,Sun Jan 01 1984 00:00:00 GMT-0500 (hora estándar oriental),12,22,NaN,It's Christmas time and there's no need to be afraid At Christmas time we let in light and banish shade And in our world of plenty we can spread a smile of joy Throw your arms around the world At Christmas time But say a prayer and pray for the other ones At Christmas time it's hard but while you're having fun There's a world outside your window and it's a world of dread and fear Where a kiss of love can kill you and there's death in every tear And the Christmas bells that ring there are the clanging chimes of doom Well tonight we're reaching out and touching you Bring peace and joy this Christmas to West Africa A song of hope where there's no hope tonight ooh Why is coming first deadly feared Why is to touch to be scared How can they know it's Christmas time at all Here's to you Raise a glass to everyone Here's to them And all their years to come Can they know it's Christmas time at all Feed the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Heal the world
http://www.billboard.com/charts/hot-100/1984-12-29,12/29/1984,83,THE GREATEST GIFT OF ALL,Kenny Rogers,THE GREATEST GIFT OF ALL,1,83,81,4,Sun Jan 01 1984 00:00:00 GMT-0500 (hora estándar oriental),12,29,NaN,Dawn is slowly breaking Our friends have all gone home You and I are waiting For Santa Clause to come There's a present by the tree Stockings on the wall And knowing you're in love with me Is the greatest gift of all The fire is slowly fading Chill is in the air All the gifts are waiting For children everywhere Throught the window I can see Snow begin to fall Knowing you're in love with me Is the greatest gift of all Just before I go to sleep I hear a church bell ring Merry Christmas everyone Is the song it sings So I say a silent prayer For creatures great and small Peace on Earth good will to men Is the greatest gift of all Peace on Earth good will to men Is the greatest gift of all
http://www.billboard.com/charts/hot-100/1984-12-29,12/29/1984,65,DO THEY KNOW IT'S CHRISTMAS?,Band-Aid,DO THEY KNOW IT'S CHRISTMAS?,1,65,13,9,Sun Jan 01 1984 00:00:00 GMT-0500 (hora estándar oriental),12,29,NaN,It's Christmas time and there's no need to be afraid At Christmas time we let in light and banish shade And in our world of plenty we can spread a smile of joy Throw your arms around the world At Christmas time But say a prayer and pray for the other ones At Christmas time it's hard but while you're having fun There's a world outside your window and it's a world of dread and fear Where a kiss of love can kill you and there's death in every tear And the Christmas bells that ring there are the clanging chimes of doom Well tonight we're reaching out and touching you Bring peace and joy this Christmas to West Africa A song of hope where there's no hope tonight ooh Why is coming first deadly feared Why is to touch to be scared How can they know it's Christmas time at all Here's to you Raise a glass to everyone Here's to them And all their years to come Can they know it's Christmas time at all Feed the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Heal the world
http://www.billboard.com/charts/hot-100/1985-01-05,1/5/1985,81,THE GREATEST GIFT OF ALL,Kenny Rogers,THE GREATEST GIFT OF ALL,1,83,81,4,Tue Jan 01 1985 00:00:00 GMT-0500 (hora estándar oriental),1,5,NaN,Dawn is slowly breaking Our friends have all gone home You and I are waiting For Santa Clause to come There's a present by the tree Stockings on the wall And knowing you're in love with me Is the greatest gift of all The fire is slowly fading Chill is in the air All the gifts are waiting For children everywhere Throught the window I can see Snow begin to fall Knowing you're in love with me Is the greatest gift of all Just before I go to sleep I hear a church bell ring Merry Christmas everyone Is the song it sings So I say a silent prayer For creatures great and small Peace on Earth good will to men Is the greatest gift of all Peace on Earth good will to men Is the greatest gift of all
http://www.billboard.com/charts/hot-100/1985-01-05,1/5/1985,20,DO THEY KNOW IT'S CHRISTMAS?,Band-Aid,DO THEY KNOW IT'S CHRISTMAS?,1,65,13,9,Tue Jan 01 1985 00:00:00 GMT-0500 (hora estándar oriental),1,5,NaN,It's Christmas time and there's no need to be afraid At Christmas time we let in light and banish shade And in our world of plenty we can spread a smile of joy Throw your arms around the world At Christmas time But say a prayer and pray for the other ones At Christmas time it's hard but while you're having fun There's a world outside your window and it's a world of dread and fear Where a kiss of love can kill you and there's death in every tear And the Christmas bells that ring there are the clanging chimes of doom Well tonight we're reaching out and touching you Bring peace and joy this Christmas to West Africa A song of hope where there's no hope tonight ooh Why is coming first deadly feared Why is to touch to be scared How can they know it's Christmas time at all Here's to you Raise a glass to everyone Here's to them And all their years to come Can they know it's Christmas time at all Feed the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Heal the world
http://www.billboard.com/charts/hot-100/1985-01-12,1/12/1985,15,DO THEY KNOW IT'S CHRISTMAS?,Band-Aid,DO THEY KNOW IT'S CHRISTMAS?,1,20,13,9,Tue Jan 01 1985 00:00:00 GMT-0500 (hora estándar oriental),1,12,NaN,It's Christmas time and there's no need to be afraid At Christmas time we let in light and banish shade And in our world of plenty we can spread a smile of joy Throw your arms around the world At Christmas time But say a prayer and pray for the other ones At Christmas time it's hard but while you're having fun There's a world outside your window and it's a world of dread and fear Where a kiss of love can kill you and there's death in every tear And the Christmas bells that ring there are the clanging chimes of doom Well tonight we're reaching out and touching you Bring peace and joy this Christmas to West Africa A song of hope where there's no hope tonight ooh Why is coming first deadly feared Why is to touch to be scared How can they know it's Christmas time at all Here's to you Raise a glass to everyone Here's to them And all their years to come Can they know it's Christmas time at all Feed the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Heal the world
http://www.billboard.com/charts/hot-100/1985-01-12,1/12/1985,81,THE GREATEST GIFT OF ALL,Kenny Rogers,THE GREATEST GIFT OF ALL,1,81,81,4,Tue Jan 01 1985 00:00:00 GMT-0500 (hora estándar oriental),1,12,NaN,Dawn is slowly breaking Our friends have all gone home You and I are waiting For Santa Clause to come There's a present by the tree Stockings on the wall And knowing you're in love with me Is the greatest gift of all The fire is slowly fading Chill is in the air All the gifts are waiting For children everywhere Throught the window I can see Snow begin to fall Knowing you're in love with me Is the greatest gift of all Just before I go to sleep I hear a church bell ring Merry Christmas everyone Is the song it sings So I say a silent prayer For creatures great and small Peace on Earth good will to men Is the greatest gift of all Peace on Earth good will to men Is the greatest gift of all
http://www.billboard.com/charts/hot-100/1985-01-19,1/19/1985,13,DO THEY KNOW IT'S CHRISTMAS?,Band-Aid,DO THEY KNOW IT'S CHRISTMAS?,1,15,13,9,Tue Jan 01 1985 00:00:00 GMT-0500 (hora estándar oriental),1,19,NaN,It's Christmas time and there's no need to be afraid At Christmas time we let in light and banish shade And in our world of plenty we can spread a smile of joy Throw your arms around the world At Christmas time But say a prayer and pray for the other ones At Christmas time it's hard but while you're having fun There's a world outside your window and it's a world of dread and fear Where a kiss of love can kill you and there's death in every tear And the Christmas bells that ring there are the clanging chimes of doom Well tonight we're reaching out and touching you Bring peace and joy this Christmas to West Africa A song of hope where there's no hope tonight ooh Why is coming first deadly feared Why is to touch to be scared How can they know it's Christmas time at all Here's to you Raise a glass to everyone Here's to them And all their years to come Can they know it's Christmas time at all Feed the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Heal the world
http://www.billboard.com/charts/hot-100/1985-01-26,1/26/1985,17,DO THEY KNOW IT'S CHRISTMAS?,Band-Aid,DO THEY KNOW IT'S CHRISTMAS?,1,13,13,9,Tue Jan 01 1985 00:00:00 GMT-0500 (hora estándar oriental),1,26,NaN,It's Christmas time and there's no need to be afraid At Christmas time we let in light and banish shade And in our world of plenty we can spread a smile of joy Throw your arms around the world At Christmas time But say a prayer and pray for the other ones At Christmas time it's hard but while you're having fun There's a world outside your window and it's a world of dread and fear Where a kiss of love can kill you and there's death in every tear And the Christmas bells that ring there are the clanging chimes of doom Well tonight we're reaching out and touching you Bring peace and joy this Christmas to West Africa A song of hope where there's no hope tonight ooh Why is coming first deadly feared Why is to touch to be scared How can they know it's Christmas time at all Here's to you Raise a glass to everyone Here's to them And all their years to come Can they know it's Christmas time at all Feed the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Feed the world let them know it's Christmas time again Heal the world let them know it's Christmas time again Heal the world
http://www.billboard.com/charts/hot-100/1989-11-11,11/11/1989,82,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,THIS ONE'S FOR THE CHILDREN,1,NA,7,16,Sun Jan 01 1989 00:00:00 GMT-0500 (hora estándar oriental),11,11,NaN,There are some people living in this world They have no food to eat they have no place to go But we all are God's children we have to learn to love one another Just remember they could be us Remember we all are brothers I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne Many people are happy and many people are sad Some people have many things that others can only wish they had So for the sake of the children show them love's the only way to go Cause they're our tomorrow and people they've got to know I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne This one's for the children the children of the world This one's for the children May God keep them in His throne The children of the world This one's for the children This one's for the children This one's for the children This one's for the children
http://www.billboard.com/charts/hot-100/1989-11-18,11/18/1989,49,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,THIS ONE'S FOR THE CHILDREN,1,82,7,16,Sun Jan 01 1989 00:00:00 GMT-0500 (hora estándar oriental),11,18,NaN,There are some people living in this world They have no food to eat they have no place to go But we all are God's children we have to learn to love one another Just remember they could be us Remember we all are brothers I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne Many people are happy and many people are sad Some people have many things that others can only wish they had So for the sake of the children show them love's the only way to go Cause they're our tomorrow and people they've got to know I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne This one's for the children the children of the world This one's for the children May God keep them in His throne The children of the world This one's for the children This one's for the children This one's for the children This one's for the children
http://www.billboard.com/charts/hot-100/1989-11-25,11/25/1989,37,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,THIS ONE'S FOR THE CHILDREN,1,49,7,16,Sun Jan 01 1989 00:00:00 GMT-0500 (hora estándar oriental),11,25,NaN,There are some people living in this world They have no food to eat they have no place to go But we all are God's children we have to learn to love one another Just remember they could be us Remember we all are brothers I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne Many people are happy and many people are sad Some people have many things that others can only wish they had So for the sake of the children show them love's the only way to go Cause they're our tomorrow and people they've got to know I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne This one's for the children the children of the world This one's for the children May God keep them in His throne The children of the world This one's for the children This one's for the children This one's for the children This one's for the children
http://www.billboard.com/charts/hot-100/1989-12-02,12/2/1989,28,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,THIS ONE'S FOR THE CHILDREN,1,37,7,16,Sun Jan 01 1989 00:00:00 GMT-0500 (hora estándar oriental),12,2,NaN,There are some people living in this world They have no food to eat they have no place to go But we all are God's children we have to learn to love one another Just remember they could be us Remember we all are brothers I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne Many people are happy and many people are sad Some people have many things that others can only wish they had So for the sake of the children show them love's the only way to go Cause they're our tomorrow and people they've got to know I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne This one's for the children the children of the world This one's for the children May God keep them in His throne The children of the world This one's for the children This one's for the children This one's for the children This one's for the children
http://www.billboard.com/charts/hot-100/1989-12-09,12/9/1989,22,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,THIS ONE'S FOR THE CHILDREN,1,28,7,16,Sun Jan 01 1989 00:00:00 GMT-0500 (hora estándar oriental),12,9,NaN,There are some people living in this world They have no food to eat they have no place to go But we all are God's children we have to learn to love one another Just remember they could be us Remember we all are brothers I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne Many people are happy and many people are sad Some people have many things that others can only wish they had So for the sake of the children show them love's the only way to go Cause they're our tomorrow and people they've got to know I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne This one's for the children the children of the world This one's for the children May God keep them in His throne The children of the world This one's for the children This one's for the children This one's for the children This one's for the children
http://www.billboard.com/charts/hot-100/1989-12-16,12/16/1989,13,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,THIS ONE'S FOR THE CHILDREN,1,22,7,16,Sun Jan 01 1989 00:00:00 GMT-0500 (hora estándar oriental),12,16,NaN,There are some people living in this world They have no food to eat they have no place to go But we all are God's children we have to learn to love one another Just remember they could be us Remember we all are brothers I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne Many people are happy and many people are sad Some people have many things that others can only wish they had So for the sake of the children show them love's the only way to go Cause they're our tomorrow and people they've got to know I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne This one's for the children the children of the world This one's for the children May God keep them in His throne The children of the world This one's for the children This one's for the children This one's for the children This one's for the children
http://www.billboard.com/charts/hot-100/1989-12-23,12/23/1989,9,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,THIS ONE'S FOR THE CHILDREN,1,13,7,16,Sun Jan 01 1989 00:00:00 GMT-0500 (hora estándar oriental),12,23,NaN,There are some people living in this world They have no food to eat they have no place to go But we all are God's children we have to learn to love one another Just remember they could be us Remember we all are brothers I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne Many people are happy and many people are sad Some people have many things that others can only wish they had So for the sake of the children show them love's the only way to go Cause they're our tomorrow and people they've got to know I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne This one's for the children the children of the world This one's for the children May God keep them in His throne The children of the world This one's for the children This one's for the children This one's for the children This one's for the children
http://www.billboard.com/charts/hot-100/1989-12-30,12/30/1989,9,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,THIS ONE'S FOR THE CHILDREN,1,9,7,16,Sun Jan 01 1989 00:00:00 GMT-0500 (hora estándar oriental),12,30,NaN,There are some people living in this world They have no food to eat they have no place to go But we all are God's children we have to learn to love one another Just remember they could be us Remember we all are brothers I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne Many people are happy and many people are sad Some people have many things that others can only wish they had So for the sake of the children show them love's the only way to go Cause they're our tomorrow and people they've got to know I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne This one's for the children the children of the world This one's for the children May God keep them in His throne The children of the world This one's for the children This one's for the children This one's for the children This one's for the children
http://www.billboard.com/charts/hot-100/1990-01-06,1/6/1990,7,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,THIS ONE'S FOR THE CHILDREN,1,9,7,16,Mon Jan 01 1990 00:00:00 GMT-0500 (hora estándar oriental),1,6,NaN,There are some people living in this world They have no food to eat they have no place to go But we all are God's children we have to learn to love one another Just remember they could be us Remember we all are brothers I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne Many people are happy and many people are sad Some people have many things that others can only wish they had So for the sake of the children show them love's the only way to go Cause they're our tomorrow and people they've got to know I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne This one's for the children the children of the world This one's for the children May God keep them in His throne The children of the world This one's for the children This one's for the children This one's for the children This one's for the children
http://www.billboard.com/charts/hot-100/1990-01-13,1/13/1990,7,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,THIS ONE'S FOR THE CHILDREN,1,7,7,16,Mon Jan 01 1990 00:00:00 GMT-0500 (hora estándar oriental),1,13,NaN,There are some people living in this world They have no food to eat they have no place to go But we all are God's children we have to learn to love one another Just remember they could be us Remember we all are brothers I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne Many people are happy and many people are sad Some people have many things that others can only wish they had So for the sake of the children show them love's the only way to go Cause they're our tomorrow and people they've got to know I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne This one's for the children the children of the world This one's for the children May God keep them in His throne The children of the world This one's for the children This one's for the children This one's for the children This one's for the children
http://www.billboard.com/charts/hot-100/1990-01-20,1/20/1990,17,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,THIS ONE'S FOR THE CHILDREN,1,7,7,16,Mon Jan 01 1990 00:00:00 GMT-0500 (hora estándar oriental),1,20,NaN,There are some people living in this world They have no food to eat they have no place to go But we all are God's children we have to learn to love one another Just remember they could be us Remember we all are brothers I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne Many people are happy and many people are sad Some people have many things that others can only wish they had So for the sake of the children show them love's the only way to go Cause they're our tomorrow and people they've got to know I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne This one's for the children the children of the world This one's for the children May God keep them in His throne The children of the world This one's for the children This one's for the children This one's for the children This one's for the children
http://www.billboard.com/charts/hot-100/1990-01-27,1/27/1990,35,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,THIS ONE'S FOR THE CHILDREN,1,17,7,16,Mon Jan 01 1990 00:00:00 GMT-0500 (hora estándar oriental),1,27,NaN,There are some people living in this world They have no food to eat they have no place to go But we all are God's children we have to learn to love one another Just remember they could be us Remember we all are brothers I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne Many people are happy and many people are sad Some people have many things that others can only wish they had So for the sake of the children show them love's the only way to go Cause they're our tomorrow and people they've got to know I'm not trying to darken up your day But help others in need and show them there's a better way This one's for the children the children of the world This one's for the children May God keep them in His throne This one's for the children the children of the world This one's for the children May God keep them in His throne The children of the world This one's for the children This one's for the children This one's for the children This one's for the children
